,date,time,symbol,strike,expiry,open,high,low,close,volume,oi,prefix,option_type
12410,220103,51900,NIFTY06012218700CE,18700,220106,0.7,0.8,0.7,0.8,5000,154300,NIFTY060122,CE
5851,220103,51900,NIFTY06012217700CE,17700,220106,71.45,71.75,70.1,70.35,261550,3279900,NIFTY060122,CE
1755,220103,51900,NIFTY06012217150CE,17150,220106,490.95,493.15,490.1,490.1,550,31350,NIFTY060122,CE
13036,220103,51900,NIFTY06012218850CE,18850,220106,0.65,0.65,0.65,0.65,3350,39950,NIFTY060122,CE
2476,220103,51900,NIFTY06012217250CE,17250,220106,398.75,398.75,395.25,395.75,3400,178050,NIFTY060122,CE
9219,220103,51900,NIFTY06012218150CE,18150,220106,3.75,3.8,3.55,3.55,57700,286900,NIFTY060122,CE
14369,220103,51900,NIFTY06012219400CE,19400,220106,0.55,0.55,0.55,0.55,1100,28300,NIFTY060122,CE
10564,220103,51900,NIFTY06012218350CE,18350,220106,1.5,1.55,1.45,1.5,4850,55750,NIFTY060122,CE
11139,220103,51900,NIFTY06012218450CE,18450,220106,1.2,1.3,1.2,1.3,2200,38100,NIFTY060122,CE
1014,220103,51900,NIFTY06012217000CE,17000,220106,637.6,637.6,636.0,637.1,5300,352500,NIFTY060122,CE
5101,220103,51900,NIFTY06012217600CE,17600,220106,121.85,122.35,120.45,120.8,253900,3349850,NIFTY060122,CE
14930,220103,51900,NIFTY06012219600CE,19600,220106,0.5,0.55,0.5,0.55,1500,235950,NIFTY060122,CE
12167,220103,51900,NIFTY06012218650CE,18650,220106,1.0,1.05,0.9,0.95,2850,37700,NIFTY060122,CE
9594,220103,51900,NIFTY06012218200CE,18200,220106,2.6,2.85,2.6,2.65,171350,1142700,NIFTY060122,CE
14661,220103,51900,NIFTY06012219500CE,19500,220106,0.55,0.6,0.55,0.55,16450,219300,NIFTY060122,CE
13274,220103,51900,NIFTY06012218900CE,18900,220106,0.7,0.85,0.6,0.85,3200,63550,NIFTY060122,CE
13402,220103,51900,NIFTY06012218950CE,18950,220106,0.8,0.9,0.75,0.9,2800,24400,NIFTY060122,CE
12591,220103,51900,NIFTY06012218750CE,18750,220106,0.9,1.0,0.75,1.0,3900,35150,NIFTY060122,CE
13936,220103,51900,NIFTY06012219100CE,19100,220106,0.65,0.8,0.55,0.7,4500,19350,NIFTY060122,CE
12829,220103,51900,NIFTY06012218800CE,18800,220106,0.75,0.85,0.65,0.8,4550,134050,NIFTY060122,CE
14219,220103,51900,NIFTY06012219300CE,19300,220106,0.65,0.65,0.65,0.65,100,21600,NIFTY060122,CE
8847,220103,51900,NIFTY06012218100CE,18100,220106,5.05,5.1,4.65,4.7,176500,1408600,NIFTY060122,CE
5476,220103,51900,NIFTY06012217650CE,17650,220106,94.85,94.9,93.3,93.45,146300,1196650,NIFTY060122,CE
9927,220103,51900,NIFTY06012218250CE,18250,220106,2.1,2.25,2.1,2.25,7500,103300,NIFTY060122,CE
4726,220103,51900,NIFTY06012217550CE,17550,220106,152.65,152.95,151.05,151.2,44600,1077850,NIFTY060122,CE
11500,220103,51900,NIFTY06012218500CE,18500,220106,1.0,1.1,1.0,1.1,117150,2139700,NIFTY060122,CE
7351,220103,51900,NIFTY06012217900CE,17900,220106,19.65,19.75,18.35,18.45,361900,3151700,NIFTY060122,CE
10290,220103,51900,NIFTY06012218300CE,18300,220106,1.6,1.75,1.6,1.7,50600,466050,NIFTY060122,CE
418,220103,51900,NIFTY06012216800CE,16800,220106,833.9,833.9,833.9,833.9,300,120850,NIFTY060122,CE
11976,220103,51900,NIFTY06012218600CE,18600,220106,0.85,0.95,0.85,0.95,9600,129750,NIFTY060122,CE
6601,220103,51900,NIFTY06012217800CE,17800,220106,38.35,38.6,36.9,36.9,279150,3295500,NIFTY060122,CE
13699,220103,51900,NIFTY06012219000CE,19000,220106,0.6,0.65,0.55,0.6,45700,721050,NIFTY060122,CE
7726,220103,51900,NIFTY06012217950CE,17950,220106,13.9,14.0,12.85,12.85,104050,1063000,NIFTY060122,CE
3976,220103,51900,NIFTY06012217450CE,17450,220106,224.75,225.0,222.4,222.95,10200,452050,NIFTY060122,CE
4351,220103,51900,NIFTY06012217500CE,17500,220106,187.0,187.7,185.55,185.65,110200,2332350,NIFTY060122,CE
8101,220103,51900,NIFTY06012218000CE,18000,220106,10.25,10.35,9.25,9.25,510900,5385000,NIFTY060122,CE
615,220103,51900,NIFTY06012216900CE,16900,220106,735.05,736.0,735.05,736.0,1000,119300,NIFTY060122,CE
1506,220103,51900,NIFTY06012217100CE,17100,220106,539.5,541.0,538.15,538.5,1450,163400,NIFTY060122,CE
14766,220103,51900,NIFTY06012219550CE,19550,220106,0.55,0.55,0.55,0.55,1000,4000,NIFTY060122,CE
13832,220103,51900,NIFTY06012219050CE,19050,220106,0.85,0.95,0.55,0.7,2950,9200,NIFTY060122,CE
2104,220103,51900,NIFTY06012217200CE,17200,220106,445.0,445.7,443.5,445.0,1050,883350,NIFTY060122,CE
6226,220103,51900,NIFTY06012217750CE,17750,220106,52.75,53.0,51.3,51.35,129250,1374050,NIFTY060122,CE
6976,220103,51900,NIFTY06012217850CE,17850,220106,27.4,27.6,26.0,26.0,107650,1470650,NIFTY060122,CE
11717,220103,51900,NIFTY06012218550CE,18550,220106,1.1,1.15,1.1,1.15,2250,41000,NIFTY060122,CE
3226,220103,51900,NIFTY06012217350CE,17350,220106,308.5,308.5,305.45,306.25,2750,489050,NIFTY060122,CE
10896,220103,51900,NIFTY06012218400CE,18400,220106,1.15,1.3,1.15,1.25,27100,261750,NIFTY060122,CE
14001,220103,51900,NIFTY06012219150CE,19150,220106,0.7,0.75,0.6,0.6,300,3600,NIFTY060122,CE
12168,220103,51960,NIFTY06012218650CE,18650,220106,0.95,0.95,0.85,0.9,900,37700,NIFTY060122,CE
14370,220103,51960,NIFTY06012219400CE,19400,220106,0.55,0.6,0.5,0.5,3400,28200,NIFTY060122,CE
10565,220103,51960,NIFTY06012218350CE,18350,220106,1.5,1.5,1.45,1.45,2400,55750,NIFTY060122,CE
2477,220103,51960,NIFTY06012217250CE,17250,220106,395.75,400.0,395.75,399.6,3250,178050,NIFTY060122,CE
9220,220103,51960,NIFTY06012218150CE,18150,220106,3.55,3.8,3.35,3.8,46750,286900,NIFTY060122,CE
11501,220103,51960,NIFTY06012218500CE,18500,220106,1.1,1.1,1.0,1.05,42100,2139700,NIFTY060122,CE
11977,220103,51960,NIFTY06012218600CE,18600,220106,0.95,1.0,0.9,0.95,5250,129750,NIFTY060122,CE
2852,220103,51960,NIFTY06012217300CE,17300,220106,351.1,355.95,350.25,354.0,7000,1048650,NIFTY060122,CE
8473,220103,51960,NIFTY06012218050CE,18050,220106,6.65,6.95,6.3,6.95,83300,499150,NIFTY060122,CE
7352,220103,51960,NIFTY06012217900CE,17900,220106,18.35,19.85,18.1,19.65,391050,3151700,NIFTY060122,CE
10291,220103,51960,NIFTY06012218300CE,18300,220106,1.65,1.8,1.6,1.75,38900,466050,NIFTY060122,CE
11140,220103,51960,NIFTY06012218450CE,18450,220106,1.3,1.3,1.25,1.3,1300,38100,NIFTY060122,CE
8102,220103,51960,NIFTY06012218000CE,18000,220106,9.25,9.95,8.9,9.85,420100,5385000,NIFTY060122,CE
8848,220103,51960,NIFTY06012218100CE,18100,220106,4.65,4.95,4.4,4.95,137050,1408600,NIFTY060122,CE
6602,220103,51960,NIFTY06012217800CE,17800,220106,36.9,39.6,36.85,39.0,300500,3295500,NIFTY060122,CE
14269,220103,51960,NIFTY06012219350CE,19350,220106,0.55,0.55,0.55,0.55,1600,2200,NIFTY060122,CE
1507,220103,51960,NIFTY06012217100CE,17100,220106,538.5,541.9,538.5,541.9,50,163400,NIFTY060122,CE
3227,220103,51960,NIFTY06012217350CE,17350,220106,306.1,311.1,306.1,310.6,3200,489050,NIFTY060122,CE
14432,220103,51960,NIFTY06012219450CE,19450,220106,0.55,0.55,0.5,0.5,2000,5700,NIFTY060122,CE
10897,220103,51960,NIFTY06012218400CE,18400,220106,1.25,1.25,1.2,1.25,8400,261750,NIFTY060122,CE
14931,220103,51960,NIFTY06012219600CE,19600,220106,0.5,0.55,0.5,0.55,10150,235950,NIFTY060122,CE
14767,220103,51960,NIFTY06012219550CE,19550,220106,0.55,0.6,0.5,0.5,1100,4000,NIFTY060122,CE
5102,220103,51960,NIFTY06012217600CE,17600,220106,120.9,125.0,120.5,124.15,308200,3349850,NIFTY060122,CE
1015,220103,51960,NIFTY06012217000CE,17000,220106,637.1,641.0,637.05,641.0,1550,352500,NIFTY060122,CE
7727,220103,51960,NIFTY06012217950CE,17950,220106,12.85,13.75,12.5,13.65,110450,1063000,NIFTY060122,CE
14096,220103,51960,NIFTY06012219200CE,19200,220106,0.55,0.55,0.45,0.5,15900,22550,NIFTY060122,CE
